object_in_context,name 1,name 2,role 2,who knows dates,note_provenance,name_2,role_2,date_text,subject_temporal,subject_topical,subject_topical 3,subject_topical 2,subject_topical4,subject_geographic,subject_geographical,subject_name,subject_name 2,subject_name 3,subject_name 4,title,related_title,project_title,abstract,local_identifier 1,local_identifier 2,rights,item_type,note_public,oai_identifier,related_note,related_identifier,record_source
http://kiva.lib.utk.edu/egypt/items/show/650,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Friends of Egyptology,,1997,Donated by the Friends of Egyptology in 1997,"Beato, Antonio, -1903?",photographer,New Kingdom - Dynasty XIX,New Kingdom - Dynasty XIX,Temples--Egypt,,,, 	Abū Sunbul (Egypt),," 	Great Temple (Abū Sunbul, Egypt)",,,,Temple of Hathor,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"The smaller temple adjacent to the larger monument honors the goddess Hathor and was created by Rameses II for Nefretiri his Great Wife.  The facade, ninety-two feet long, is adorned by six monumental standing figures, two of his wife alternate with four of the king.  Their children stand close to their legs.",egypt066,1997.5.23,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_650,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/651,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Mr. and Mrs. Louis Bailey Audigier,donor,,Donated by Mr. and Mrs. Louis Bailey Audigier in 1934.,Unknown Photographer,photographer,Modern Period (A.D. 1913),Modern Period (A.D. 1913), 	Great Sphinx (Egypt), ,,,Jīzah (Egypt),," 	Audigier, Louis Bailey","Audigier, Eleanor Deane, 1864-1931.",,,Mr. and Mrs. Louis Bailey Audigier of Knoxville at Great Sphinx,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"The Audigiers and a friend pose before the Great Sphinx in 1913. Mr. Audigier, a photographer for The New York Times, holds his twin-lens reflex camera. ",egypt067,A1: 161 C136.2 1P,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_651,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/714,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Friends of Egyptology,,1996,Donated by the Friends of Egyptology in 1996.,"Beato, Antonio, -1903?",photographer,New Kingdom - Dynasty XX,New Kingdom - Dynasty XX,Temples--Egypt,,,, 	Medinet Habu Site (Egypt),," 	Temple of Ramses III (Medinet Habu Site, Egypt)",,,,"First Court and Osiride Pillars, Temple of Rameses III","Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,A. Beato; `Medinet Habu Colossal Pillars of Rameses III` [in pencil on back].,egypt131,09/07/96,"Digital Image Copyright (c) 2010. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_714,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/622,"Frank H. McClung Museum (Knoxville, Tenn) | host institution","Young, Marcia S.",donor,,Donated by Marcia S. Young in 1992.,G. Lékégian & Co.,photographer,New Kingdom - Dynasty XVIII,New Kingdom - Dynasty XVIII, 	Tombs--Egypt,,,,,,,,,,"Papyrus and Lotus Pillars, Court of Thutmose III, Temple of Amen","Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",,`(Karnak) Piliers de Thoutmès III. Papyrus et Lotus. 1102 Photog. Artistique G. Lekegian & Co.`.,egypt038,16/655,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_622,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/678,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Friends of Egyptology,,1999,Donated by the Friends of Egyptology in 1999., 	Adelphoi Zangaki (Firm),photographer,Modern Period,Modern Period,Town and Desert Life, 	Houseboats--Egypt,,,Nile River,,,,,,A Dahabiyeh,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"A trip up the Nile might be taken on a comfortable houseboat called the dahabiyeh.  The one shown here was called ""Timsaah,"" a regal yacht used by the American Consul in Egypt.  Felukas, used as freight boats can be seen along the embankment in the background.",egypt094,1999.2.1,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_678,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/812,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Mr. and Mrs. Louis Bailey Audigier,donor,,Donated by Mr. and Mrs. Louis Bailey Audigier in 1934.," 	Brugsch-Bey, Emil, 1842-",photographer,Late Period - Dynasty XXV,Late Period - Dynasty XXV,Coffins--Egypt,Sarcophagi--Egypt,,,,,Gizeh Museum,,,,"Interior Anthropoid Coffins of Priest Ankhefenkhonsu, Decorated with Deities Nut and Osiris","Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"Interior Anthropoid Coffins of Priest Ankhefenkhonsu, Decorated with Deities Nut and Osiris",egypt231,Au-546,"Digital Image Copyright (c) 2010. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_812,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/745,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Friends of Egyptology,,1995,Donated by the Friends of Egyptology in 1995,"Beato, Antonio, -1903?",photographer,New Kingdom - Dynasty XX,New Kingdom - Dynasty XX,Temples--Egypt,,,, 	Medinet Habu Site (Egypt),," 	Temple of Ramses III (Medinet Habu Site, Egypt)",,,,"Hypostyle Hall, Temple of Rameses III","Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"Hypostyle Hall, Temple of Rameses III",egypt163,04/01/97,"Digital Image Copyright (c) 2010. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_745,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/640,"Frank H. McClung Museum (Knoxville, Tenn) | host institution","Young, Marcia S.",donor,,Donated by Marcia S. Young in 1992., 	Adelphoi Zangaki (Firm),photographer,Ptolemaic-Roman Periods,Ptolemaic-Roman Periods,Temples--Egypt,Horus (Egyptian deity),,,Aswan (Egypt),,"Temple of Isis (Aswan, Egypt)",Isis (Egyptian deity),,,"Second Pylon, Temple of Isis","Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"Scenes from the Forecourt on the forty-foot-high pylon face shows Isis and Horus being offered sacrificial meat by Ptolemy XII in his outstretched hand.  In the relief above he presents a wreath at the right and at the left offers incense and pours liquid on an offering table.  The stone at the base of the pylon was carved into a stela inscribed with a text concerning a land grant to the Temple of Isis in 157 B.C.  The entrance between the pylons, decorated by Ptolemy VIII, was defaced as found in numerous other temples.  A ruined Roman chapel is in the foreground.",egypt056,25/655,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_640,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/589,"Frank H. McClung Museum (Knoxville, Tenn) | host institution","Young, Marcia S.",donor,,Donated by Marcia S. Young in 1992.,G. Lékégian & Co.,photographer,Old Kingdom - Dynasty IV,Old Kingdom - Dynasty IV, 	Great Sphinx (Egypt),,,,Jīzah (Egypt),,,,,,The Great Sphinx,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"The divine Great Sphinx, the embodiment of pharaonic power, fixes his gaze on eternity.  Artisans carved the monument in the form of a lion about two hundred and forty feet long out of a living limestone knoll on the Gizeh plateau.  The recumbend figure has the body of a lion with the head of a pharaoh.  Probably representing King Khafre, one of the builders of the three great pyramids at Gizeh, the sphinx wears the royal nemes, or striped head cloth.  Traces of the now-missing royal cobra that once centered over his brow can be seen.  At some time the head was badly damaged.  It has been said that Napoleon's troops took potshots at the face in the late Eighteenth Century.  Fragments of a former royal beard were found in the sand.  In its glory days the statue may have been coated with gesso and brightly painted.",egypt005,3/655,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_589,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
